Code;Name;PostalCode;Address;MOP
850260652;"ООО ""АГРОТОРГ""";171157;Г. ВЫШНИЙ ВОЛОЧЕК;NKP
850260720;"ООО ""АГРОТОРГ""";143573;С. ОНУФРИЕВО;NKP
850260721;"ООО ""АГРОТОРГ""";141100;Г. ЩЕЛКОВО;NKP
850260722;"ООО ""АГРОТОРГ""";141006;Г. МЫТИЩИ;NKP
850260868;"ООО ""АГРОТОРГ""";170024;Г. ТВЕРЬ;NKP
850260891;"ООО ""АГРОТОРГ""";143041;Г. ГОЛИЦЫНО;NKP
850260892;"ООО ""АГРОТОРГ""";141205;Г. ПУШКИНО;NKP
850260893;"ООО ""АГРОТОРГ""";107065;Г. МОСКВА;NKP
850260895;"ООО ""АГРОТОРГ""";141230;Г. ПУШКИНО;NKP
850260896;"ООО ""АГРОТОРГ""";129329;Г. МОСКВА;NKP
850260897;"ООО ""АГРОТОРГ""";143081;С. УСПЕНСКОЕ;NKP
850260901;"ООО ""АГРОТОРГ""";170023;Г. ТВЕРЬ;NKP
850260902;"ООО ""АГРОТОРГ""";170024;Г. ТВЕРЬ;NKP
850260903;"ООО ""АГРОТОРГ""";170033;Г. ТВЕРЬ;NKP
850260904;"ООО ""АГРОТОРГ""";170028;Г. ТВЕРЬ;NKP
850260906;"ООО ""АГРОТОРГ""";170016;Г. ТВЕРЬ;NKP
850260907;"ООО ""АГРОТОРГ""";214525;ДЕР. НОВЫЕ БАТЕКИ;MAS
850260908;"ООО ""АГРОТОРГ""";171071;Г. БОЛОГОЕ;NKP
850260909;"ООО ""АГРОТОРГ""";171210;Г. ЛИХОСЛАВЛЬ;NKP
850261485;"ООО ""АГРОТОРГ""";170033;Г. ТВЕРЬ;NKP
850261491;"ООО ""АГРОТОРГ""";141301;Г. СЕРГИЕВ ПОСАД;NKP
850261499;"ООО ""АГРОТОРГ""";141505;Г. СОЛНЕЧНОГОРСК;NKP
850261522;"ООО ""АГРОТОРГ""";216290;Г. ВЕЛИЖ;MAS
850261552;"ООО ""АГРОТОРГ""";170012;Г. ТВЕРЬ;NKP
850261554;"ООО ""АГРОТОРГ""";143050;ПГТ. БОЛЬШИЕ ВЯЗЕМЫ;NKP
850261587;"ООО ""АГРОТОРГ""";172009;Г. ТОРЖОК;NKP
850261589;"ООО ""АГРОТОРГ""";172387;Г. РЖЕВ;NKP
850261633;"ООО ""АГРОТОРГ""";170100;Г. ТВЕРЬ;NKP
850261634;"ООО ""АГРОТОРГ""";141260;ПГТ. ПРАВДИНСКИЙ;NKP
850261647;"ООО ""АГРОТОРГ""";141171;РП МОНИНО;NKP
850261681;"ООО ""АГРОТОРГ""";172110;Г. КУВШИНОВО;NKP
850261856;"ООО ""АГРОТОРГ""";171841;Г. УДОМЛЯ;NKP
850261857;"ООО ""АГРОТОРГ""";171984;Г. БЕЖЕЦК;NKP
850261860;"ООО ""АГРОТОРГ""";170001;Г. ТВЕРЬ;NKP
850261936;"ООО ""АГРОТОРГ""";215801;Г. ЯРЦЕВО;MAS
850261938;"ООО ""АГРОТОРГ""";216117;ДЕР. ГУСИНО;MAS
850261945;"ООО ""АГРОТОРГ""";215240;С. НОВОДУГИНО;MAS
850261948;"ООО ""АГРОТОРГ""";216500;Г. РОСЛАВЛЬ;MAS
850261951;"ООО ""АГРОТОРГ""";216491;ПОС. СП.ШАТАЛОВСКОЕ, П.ШАТ;MAS
850262137;"ООО ""АГРОТОРГ""";129347;Г. МОСКВА;NKP
850262181;"ООО ""АГРОТОРГ""";143581;ДЕР. ЮРЬЕВО;NKP
850262184;"ООО ""АГРОТОРГ""";142440;ДЕР. КОЛОНТАЕВО;NKP
850262197;"ООО ""АГРОТОРГ""";141551;РП АНДРЕЕВКА;NKP
850262461;"ООО ""АГРОТОРГ""";141290;Г. КРАСНОАРМЕЙСК;NKP
850262507;"ООО ""АГРОТОРГ""";214012;Г. СМОЛЕНСК;MAS
850262608;"ООО ""АГРОТОРГ""";171842;Г. УДОМЛЯ;NKP
850262610;"ООО ""АГРОТОРГ""";172527;Г. НЕЛИДОВО;NKP
850262614;"ООО ""АГРОТОРГ""";172610;Г. ЗАПАДНАЯ ДВИНА;NKP
850262616;"ООО ""АГРОТОРГ""";170030;Г. ТВЕРЬ;NKP
850262620;"ООО ""АГРОТОРГ""";170027;Г. ТВЕРЬ;NKP
850262627;"ООО ""АГРОТОРГ""";172840;Г. ТОРОПЕЦ;NKP
850262721;"ООО ""АГРОТОРГ""";141402;Г. ХИМКИ;NKP
850262723;"ООО ""АГРОТОРГ""";214020;Г. СМОЛЕНСК;MAS
850262775;"ООО ""АГРОТОРГ""";125412;Г. МОСКВА;NKP
850262777;"ООО ""АГРОТОРГ""";129075;Г. МОСКВА;NKP
850262870;"ООО ""АГРОТОРГ""";214030;Г. СМОЛЕНСК;MAS
850262871;"ООО ""АГРОТОРГ""";215280;Г. СЫЧЕВКА;MAS
850262962;"ООО ""АГРОТОРГ""";214027;Г. СМОЛЕНСК;MAS
850262963;"ООО ""АГРОТОРГ""";214020;Г. СМОЛЕНСК;MAS
850263178;"ООО ""АГРОТОРГ""";170030;Г. ТВЕРЬ;NKP
850263266;"ООО ""АГРОТОРГ""";170004;Г. ТВЕРЬ;NKP
850263329;"ООО ""АГРОТОРГ""";143026;С. НЕМЧИНОВКА;NKP
850263336;"ООО ""АГРОТОРГ""";127018;Г. МОСКВА;NKP
850263381;"ООО ""АГРОТОРГ""";170100;Г. ТВЕРЬ;NKP
850263382;"ООО ""АГРОТОРГ""";170008;Г. ТВЕРЬ;NKP
850263383;"ООО ""АГРОТОРГ""";170003;Г. РЖЕВ;NKP
850263384;"ООО ""АГРОТОРГ""";170032;Г. ТВЕРЬ;NKP
850263385;"ООО ""АГРОТОРГ""";170021;Г. ТВЕРЬ;NKP
850263489;"ООО ""АГРОТОРГ""";141930;С. НОВОГУСЛЕВО;NKP
850263491;"ООО ""АГРОТОРГ""";141321;Г. КРАСНОЗАВОДСК;NKP
850263492;"ООО ""АГРОТОРГ""";127486;Г. МОСКВА;NKP
850263541;"ООО ""АГРОТОРГ""";215800;Г. ЯРЦЕВО;MAS
850263542;"ООО ""АГРОТОРГ""";214031;Г. СМОЛЕНСК;MAS
850263727;"ООО ""АГРОТОРГ""";214501;Г. СМОЛЕНСК;MAS
850263728;"ООО ""АГРОТОРГ""";215500;Г. САФОНОВО;MAS
850263729;"ООО ""АГРОТОРГ""";214025;Г. СМОЛЕНСК;MAS
850263730;"ООО ""АГРОТОРГ""";214018;Г. СМОЛЕНСК;MAS
850263731;"ООО ""АГРОТОРГ""";214013;Г. СМОЛЕНСК;MAS
850263826;"ООО ""АГРОТОРГ""";172008;Г. ТОРЖОК;NKP
850263828;"ООО ""АГРОТОРГ""";171210;Г. ЛИХОСЛАВЛЬ;NKP
850263831;"ООО ""АГРОТОРГ""";170043;Г. ТВЕРЬ;NKP
850263832;"ООО ""АГРОТОРГ""";170007;Г. ТВЕРЬ;NKP
850263833;"ООО ""АГРОТОРГ""";170003;Г. ТВЕРЬ;NKP
850263957;"ООО ""АГРОТОРГ""";141014;Г. МЫТИЩИ;NKP
850263960;"ООО ""АГРОТОРГ""";141335;ДЕР. АФАНАСОВО;NKP
850263962;"ООО ""АГРОТОРГ""";141542;ПОС. 2-Я СМИРНОВКА;NKP
850263963;"ООО ""АГРОТОРГ""";105064;Г. МОСКВА;NKP
850264112;"ООО ""АГРОТОРГ""";107014;Г. МОСКВА;NKP
850264116;"ООО ""АГРОТОРГ""";214013;Г. СМОЛЕНСК;MAS
850264123;"ООО ""АГРОТОРГ""";143513;ДЕР. АЛЕХНОВО;NKP
850264127;"ООО ""АГРОТОРГ""";141402;Г. ХИМКИ;NKP
850264128;"ООО ""АГРОТОРГ""";143560;ПОС. РУМЯНЦЕВО;NKP
850264129;"ООО ""АГРОТОРГ""";214038;Г. СМОЛЕНСК;MAS
850264130;"ООО ""АГРОТОРГ""";129323;Г. МОСКВА;NKP
850264133;"ООО ""АГРОТОРГ""";141068;Г. КОРОЛЕВ;NKP
850264293;"ООО ""АГРОТОРГ""";143622;С. СПАСС;NKP
850264633;"ООО ""АГРОТОРГ""";215110;Г. ВЯЗЬМА;MAS
850264635;"ООО ""АГРОТОРГ""";215506;Г. САФОНОВО;MAS
850264636;"ООО ""АГРОТОРГ""";216500;Г. РОСЛАВЛЬ;MAS
850264720;"ООО ""АГРОТОРГ""";171900;ПГТ. МАКСАТИХА;NKP
850264727;"ООО ""АГРОТОРГ""";107589;Г. МОСКВА;NKP
850264747;"ООО ""АГРОТОРГ""";123557;Г. МОСКВА;NKP
850264766;"ООО ""АГРОТОРГ""";141100;Г. ЩЕЛКОВО;NKP
850264924;"ООО ""АГРОТОРГ""";214039;Г. СМОЛЕНСК;MAS
850264925;"ООО ""АГРОТОРГ""";214039;Г. СМОЛЕНСК;MAS
850264926;"ООО ""АГРОТОРГ""";141135;ДЕР. ОГУДНЕВО;NKP
850264992;"ООО ""АГРОТОРГ""";172388;Г. РЖЕВ;NKP
850265132;"ООО ""АГРОТОРГ""";127549;Г. МОСКВА;NKP
850265182;"ООО ""АГРОТОРГ""";111555;Г. МОСКВА;NKP
850265183;"ООО ""АГРОТОРГ""";216507;Г. РОСЛАВЛЬ;MAS
850265185;"ООО ""АГРОТОРГ""";141080;Г. КОРОЛЕВ;NKP
850265186;"ООО ""АГРОТОРГ""";142611;Г. ОРЕХОВО-ЗУЕВО;NKP
850265187;"ООО ""АГРОТОРГ""";127566;Г. МОСКВА;NKP
850265292;"ООО ""АГРОТОРГ""";170004;Г. ТВЕРЬ;NKP
850265293;"ООО ""АГРОТОРГ""";171158;Г. ВЫШНИЙ ВОЛОЧЕК;NKP
850265294;"ООО ""АГРОТОРГ""";171841;Г. УДОМЛЯ;NKP
850265371;"ООО ""АГРОТОРГ""";214001;Г. СМОЛЕНСК;MAS
850265401;"ООО ""АГРОТОРГ""";172523;Г. НЕЛИДОВО;NKP
850265402;"ООО ""АГРОТОРГ""";170015;Г. ТВЕРЬ;NKP
850265649;"ООО ""АГРОТОРГ""";216500;Г. РОСЛАВЛЬ;MAS
850265829;"ООО ""АГРОТОРГ""";143530;Г. ДЕДОВСК;NKP
850265830;"ООО ""АГРОТОРГ""";125130;Г. МОСКВА;NKP
850265832;"ООО ""АГРОТОРГ""";141032;ДЕР. БОЛТИНО;NKP
850265842;"ООО ""АГРОТОРГ""";143080;ПОС. ВНИИССОК;NKP
850265844;"ООО ""АГРОТОРГ""";141253;ПОС. ЗЕЛЕНОГРАДСКИЙ;NKP
850265876;"ООО ""АГРОТОРГ""";172520;Г. НЕЛИДОВО;NKP
850265877;"ООО ""АГРОТОРГ""";170000;Г. ТВЕРЬ;NKP
850265879;"ООО ""АГРОТОРГ""";170016;Г. ТВЕРЬ;NKP
850265880;"ООО ""АГРОТОРГ""";170008;Г. ТВЕРЬ;NKP
850265896;"ООО ""АГРОТОРГ""";141923;ДЕР. ЕРМОЛИНО;NKP
850266277;"ООО ""АГРОТОРГ""";214034;Г. СМОЛЕНСК;MAS
850266314;"ООО ""АГРОТОРГ""";214020;Г. СМОЛЕНСК;MAS
850266365;"ООО ""АГРОТОРГ""";172521;Г. НЕЛИДОВО;NKP
850266366;"ООО ""АГРОТОРГ""";170019;Г. ТВЕРЬ;NKP
850266367;"ООО ""АГРОТОРГ""";170008;Г. ТВЕРЬ;NKP
850266369;"ООО ""АГРОТОРГ""";170024;Г. ТВЕРЬ;NKP
850266453;"ООО ""АГРОТОРГ""";141401;Г. ХИМКИ;NKP
850266456;"ООО ""АГРОТОРГ""";125368;Г. МОСКВА;NKP
850266458;"ООО ""АГРОТОРГ""";141070;Г. КОРОЛЕВ;NKP
850267274;"ООО ""АГРОТОРГ""";125183;Г. МОСКВА;NKP
850267277;"ООО ""АГРОТОРГ""";;Г. ХИМКИ;NKP
850267279;"ООО ""АГРОТОРГ""";123458;Г. МОСКВА;NKP
850267351;"ООО ""АГРОТОРГ""";171841;Г. УДОМЛЯ;NKP
850267354;"ООО ""АГРОТОРГ""";170034;Г. ТВЕРЬ;NKP
850267358;"ООО ""АГРОТОРГ""";171205;ПОС. КАЛАШНИКОВО;NKP
850267359;"ООО ""АГРОТОРГ""";170039;Г. ТВЕРЬ;NKP
850267362;"ООО ""АГРОТОРГ""";170039;Г. ТВЕРЬ;NKP
850267398;"ООО ""АГРОТОРГ""";170530;ПОС. ЭММАУС;NKP
850267403;"ООО ""АГРОТОРГ""";143514;ДЕР. ВЕРЕТЕКИ;NKP
850267634;"ООО ""АГРОТОРГ""";125430;Г. МОСКВА;NKP
850267641;"ООО ""АГРОТОРГ""";141595;ДЕР. ПЕШКИ;NKP
850267743;"ООО ""АГРОТОРГ""";127247;Г. МОСКВА;NKP
850267761;"ООО ""АГРОТОРГ""";127566;Г. МОСКВА;NKP
850267777;"ООО ""АГРОТОРГ""";171450;ПГТ. СОНКОВО;NKP
850267848;"ООО ""АГРОТОРГ""";143442;ПОС. ОТРАДНОЕ;NKP
850268041;"ООО ""АГРОТОРГ""";123098;Г. МОСКВА;NKP
850268199;"ООО ""АГРОТОРГ""";170039;Г. ТВЕРЬ;NKP
850268319;"ООО ""АГРОТОРГ""";125362;Г. МОСКВА;NKP
850268524;"ООО ""АГРОТОРГ""";124683;Г. ЗЕЛЕНОГРАД;NKP
850268528;"ООО ""АГРОТОРГ""";141281;Г. ИВАНТЕЕВКА;NKP
850268573;"ООО ""АГРОТОРГ""";141250;ПОС. АШУКИНО;NKP
850268610;"ООО ""АГРОТОРГ""";214010;Г. СМОЛЕНСК;MAS
850268623;"ООО ""АГРОТОРГ""";121096;Г. МОСКВА;NKP
850268626;"ООО ""АГРОТОРГ""";125222;Г. МОСКВА;NKP
850268724;"ООО ""АГРОТОРГ""";171080;Г. БОЛОГОЕ;NKP
850268725;"ООО ""АГРОТОРГ""";141202;Г. ПУШКИНО;NKP
850268730;"ООО ""АГРОТОРГ""";142436;ДЕР. ЧЕРНОВО;NKP
850268750;"ООО ""АГРОТОРГ""";214038;Г. СМОЛЕНСК;MAS
850268759;"ООО ""АГРОТОРГ""";216500;Г. РОСЛАВЛЬ;MAS
850268785;"ООО ""АГРОТОРГ""";141501;ДЕР. ДУБИНИНО;NKP
850268891;"ООО ""АГРОТОРГ""";215500;Г. САФОНОВО;MAS
850268969;"ООО ""АГРОТОРГ""";127276;Г. МОСКВА;NKP
850269130;"ООО ""АГРОТОРГ""";123103;Г. МОСКВА;NKP
850269202;"ООО ""АГРОТОРГ""";105187;Г. МОСКВА;NKP
850269225;"ООО ""АГРОТОРГ""";141281;Г. ИВАНТЕЕВКА;NKP
850269231;"ООО ""АГРОТОРГ""";141371;Г. ХОТЬКОВО;NKP
850269232;"ООО ""АГРОТОРГ""";143530;Г. ДЕДОВСК;NKP
850269248;"ООО ""АГРОТОРГ""";141707;Г. ДОЛГОПРУДНЫЙ;NKP
850269288;"ООО ""АГРОТОРГ""";141336;ПОС. РЕММАШ;NKP
850269482;"ООО ""АГРОТОРГ""";170021;Г. ТВЕРЬ;NKP
850269491;"ООО ""АГРОТОРГ""";141544;ДЕР. ЮРЛОВО;NKP
850269604;"ООО ""АГРОТОРГ""";216130;ПОС. МОНАСТЫРЩИНА;MAS
850269605;"ООО ""АГРОТОРГ""";216100;ПГТ. КРАСНЫЙ;MAS
850269606;"ООО ""АГРОТОРГ""";215650;ПГТ. ХОЛМ-ЖИРКОВСКИЙ;MAS
850269623;"ООО ""АГРОТОРГ""";125459;Г. МОСКВА;NKP
850269624;"ООО ""АГРОТОРГ""";125481;Г. МОСКВА;NKP
850269628;"ООО ""АГРОТОРГ""";141112;Г. ЩЕЛКОВО;NKP
850269629;"ООО ""АГРОТОРГ""";123022;Г. МОСКВА;NKP
850269631;"ООО ""АГРОТОРГ""";125481;Г. МОСКВА;NKP
850269678;"ООО ""АГРОТОРГ""";172011;Г. ТОРЖОК;NKP
850269779;"ООО ""АГРОТОРГ""";129090;Г. МОСКВА;NKP
850269781;"ООО ""АГРОТОРГ""";141091;Г. КОРОЛЕВ;NKP
850269783;"ООО ""АГРОТОРГ""";125364;Г. МОСКВА;NKP
850269834;"ООО ""АГРОТОРГ""";121096;Г. МОСКВА;NKP
850269947;"ООО ""АГРОТОРГ""";127411;Г. МОСКВА;NKP
850270279;"ООО ""АГРОТОРГ""";105187;Г. МОСКВА;NKP
850270400;"ООО ""АГРОТОРГ""";124498;Г. ЗЕЛЕНОГРАД;NKP
850270410;"ООО ""АГРОТОРГ""";172610;Г. ЗАПАДНАЯ ДВИНА;NKP
850270640;"ООО ""АГРОТОРГ""";127273;Г. МОСКВА;NKP
850270861;"ООО ""АГРОТОРГ""";172332;Г. ЗУБЦОВ;NKP
850270958;"ООО ""АГРОТОРГ""";119002;Г. МОСКВА;NKP
850270961;"ООО ""АГРОТОРГ""";141134;ДЕР. СУПОНЕВО;NKP
850270990;"ООО ""АГРОТОРГ""";141703;Г. ДОЛГОПРУДНЫЙ;NKP
850270991;"ООО ""АГРОТОРГ""";141960;ПОС. ЗАПРУДНЯ;NKP
850271231;"ООО ""АГРОТОРГ""";170039;Г. ТВЕРЬ;NKP
850271255;"ООО ""АГРОТОРГ""";171164;Г. ВЫШНИЙ ВОЛОЧЕК;NKP
850271256;"ООО ""АГРОТОРГ""";172008;Г. ТОРЖОК;NKP
850271261;"ООО ""АГРОТОРГ""";171071;Г. БОЛОГОЕ;NKP
850271273;"ООО ""АГРОТОРГ""";172008;Г. ТОРЖОК;NKP
850271392;"ООО ""АГРОТОРГ""";215044;Г. ЕЛЬНЯ;MAS
850271466;"ООО ""АГРОТОРГ""";125371;Г. МОСКВА;NKP
850271467;"ООО ""АГРОТОРГ""";141606;Г. КЛИН;NKP
850271505;"ООО ""АГРОТОРГ""";171080;Г. БОЛОГОЕ;NKP
850271552;"ООО ""АГРОТОРГ""";143712;ДЕР. СТЕПАНЬКОВО;NKP
850271671;"ООО ""АГРОТОРГ""";141303;Г. СЕРГИЕВ ПОСАД;NKP
850271672;"ООО ""АГРОТОРГ""";107076;Г. МОСКВА;NKP
850271673;"ООО ""АГРОТОРГ""";143711;ДЕР. МУРИКОВО;NKP
850272325;"ООО ""АГРОТОРГ""";214530;ДЕР. ПЕЧЕРСК;MAS
850272433;"ООО ""АГРОТОРГ""";172840;Г. ТОРОПЕЦ;NKP
850272485;"ООО ""АГРОТОРГ""";125480;Г. МОСКВА;NKP
850272544;"ООО ""АГРОТОРГ""";143080;ПОС. ЛЕСНОЙ ГОРОДОК;NKP
850272916;"ООО ""АГРОТОРГ""";125480;Г. МОСКВА;NKP
850272920;"ООО ""АГРОТОРГ""";172730;Г. ОСТАШКОВ;NKP
850272995;"ООО ""АГРОТОРГ""";124460;Г. ЗЕЛЕНОГРАД;NKP
850273399;"ООО ""АГРОТОРГ""";143070;Г. КУБИНКА;NKP
850273426;"ООО ""АГРОТОРГ""";214031;Г. СМОЛЕНСК;MAS
850273432;"ООО ""АГРОТОРГ""";121596;Г. МОСКВА;NKP
850273438;"ООО ""АГРОТОРГ""";141075;Г. КОРОЛЕВ;NKP
850273494;"ООО ""АГРОТОРГ""";121609;Г. МОСКВА;NKP
850273773;"ООО ""АГРОТОРГ""";127224;Г. МОСКВА;NKP
850273774;"ООО ""АГРОТОРГ""";125319;Г. МОСКВА;NKP
850273871;"ООО ""АГРОТОРГ""";216410;ПОС. ШУМЯЧИ;MAS
850273966;"ООО ""АГРОТОРГ""";129345;Г. МОСКВА;NKP
850274020;"ООО ""АГРОТОРГ""";172386;Г. РЖЕВ;NKP
850274333;"ООО ""АГРОТОРГ""";124365;Г. МОСКВА Г. ЗЕЛЕНОГРАД;NKP
850274432;"ООО ""АГРОТОРГ""";121615;Г. МОСКВА;NKP
850274579;"ООО ""АГРОТОРГ""";214019;Г. СМОЛЕНСК;MAS
850274782;"ООО ""АГРОТОРГ""";141707;Г. ДОЛГОПРУДНЫЙ;NKP
850274783;"ООО ""АГРОТОРГ""";127411;Г. МОСКВА;NKP
850274784;"ООО ""АГРОТОРГ""";121351;Г. МОСКВА;NKP
850274820;"ООО ""АГРОТОРГ""";141534;ДЕР. НОВАЯ;NKP
850274862;"ООО ""АГРОТОРГ""";125363;Г. МОСКВА;NKP
850274946;"ООО ""АГРОТОРГ""";125476;Г. МОСКВА;NKP
850274951;"ООО ""АГРОТОРГ""";143063;ПОС. ГАРЬ-ПОКРОВСКОЕ;NKP
850274986;"ООО ""АГРОТОРГ""";215850;ПГТ. КАРДЫМОВО;MAS
850275070;"ООО ""АГРОТОРГ""";215710;Г. ДОРОГОБУЖ;MAS
850275071;"ООО ""АГРОТОРГ""";141284;Г. ИВАНТЕЕВКА;NKP
850275357;"ООО ""АГРОТОРГ""";143514;ДЕР. БУЖАРОВО;NKP
850275391;"ООО ""АГРОТОРГ""";141613;Г. КЛИН;NKP
850275395;"ООО ""АГРОТОРГ""";143075;ДЕР. ЧУПРЯКОВО;NKP
850275432;"ООО ""АГРОТОРГ""";124365;Г. ЗЕЛЕНОГРАД;NKP
850275525;"ООО ""АГРОТОРГ""";105037;Г. МОСКВА;NKP
850275558;"ООО ""АГРОТОРГ""";111524;Г. МОСКВА;NKP
850275605;"ООО ""АГРОТОРГ""";141253;ПОС. ЗЕЛЕНОГРАДСКИЙ;NKP
850275608;"ООО ""АГРОТОРГ""";141196;ДЕР. НОВОФРЯЗИНО;NKP
850275679;"ООО ""АГРОТОРГ""";127247;Г. МОСКВА;NKP
850275730;"ООО ""АГРОТОРГ""";127238;Г. МОСКВА;NKP
850275731;"ООО ""АГРОТОРГ""";141506;Г. СОЛНЕЧНОГОРСК;NKP
850275744;"ООО ""АГРОТОРГ""";121467;Г. МОСКВА;NKP
850275779;"ООО ""АГРОТОРГ""";127591;Г. МОСКВА;NKP
850275958;"ООО ""АГРОТОРГ""";129337;Г. МОСКВА;NKP
850275960;"ООО ""АГРОТОРГ""";105122;Г. МОСКВА;NKP
850275995;"ООО ""АГРОТОРГ""";143517;ПОС. ГЛЕБОВСКИЙ;NKP
850276088;"ООО ""АГРОТОРГ""";129343;Г. МОСКВА;NKC
850276629;"ООО ""АГРОТОРГ""";215118;Г. ВЯЗЬМА;MAS
850277240;"ООО ""АГРОТОРГ""";143611;РП СЫЧЕВО;NKP
850277555;"ООО ""АГРОТОРГ""";143590;ПОС. СНЕГИРИ;NKP
850277579;"ООО ""АГРОТОРГ""";141143;Г. ЩЕЛКОВО;NKP
850277594;"ООО ""АГРОТОРГ""";111394;Г. МОСКВА;NKP
850277846;"ООО ""АГРОТОРГ""";129323;Г. МОСКВА;NKP
850277847;"ООО ""АГРОТОРГ""";141031;ДЕР. БОРОДИНО;NKP
850277848;"ООО ""АГРОТОРГ""";141704;Г. ДОЛГОПРУДНЫЙ;NKP
850277849;"ООО ""АГРОТОРГ""";142632;ДЕР. ДЕМИХОВО;NKP
850277850;"ООО ""АГРОТОРГ""";143032;ПОС. ГОРКИ-10;NKP
850277917;"ООО ""АГРОТОРГ""";123423;Г. МОСКВА;NKP
850278012;"ООО ""АГРОТОРГ""";143025;С. НЕМЧИНОВКА;NKP
850278013;"ООО ""АГРОТОРГ""";129272;Г. МОСКВА;NKP
850278178;"ООО ""АГРОТОРГ""";125466;Г. МОСКВА;NKP
850278236;"ООО ""АГРОТОРГ""";129347;Г. МОСКВА;NKP
850278297;"ООО ""АГРОТОРГ""";141406;Г. ХИМКИ;NKP
850278298;"ООО ""АГРОТОРГ""";214013;Г. СМОЛЕНСК;MAS
850278508;"ООО ""АГРОТОРГ""";143650;ПОС. ЧИСМЕНА;NKP
850278516;"ООО ""АГРОТОРГ""";107023;Г. МОСКВА;NKP
850278941;"ООО ""АГРОТОРГ""";111524;Г. МОСКВА;NKP
850278942;"ООО ""АГРОТОРГ""";105318;Г. МОСКВА;NKP
850279035;"ООО ""АГРОТОРГ""";125252;Г. МОСКВА;NKP
850279088;"ООО ""АГРОТОРГ""";215111;Г. ВЯЗЬМА;MAS
850279105;"ООО ""АГРОТОРГ""";170002;Г. ТВЕРЬ;NKP
850279138;"ООО ""АГРОТОРГ""";143561;ДЕР. САВЕЛЬЕВО;NKP
850279150;"ООО ""АГРОТОРГ""";214012;Г. СМОЛЕНСК;MAS
850279227;"ООО ""АГРОТОРГ""";141138;ПОС. ЛИТВИНОВО;NKP
850279527;"ООО ""АГРОТОРГ""";172735;Г. ОСТАШКОВ;NKP
850279824;"ООО ""АГРОТОРГ""";141801;Г. ДМИТРОВ;NKP
850279830;"ООО ""АГРОТОРГ""";125252;Г. МОСКВА;NKP
850279831;"ООО ""АГРОТОРГ""";127562;Г. МОСКВА;NKP
850280351;"ООО ""АГРОТОРГ""";141034;ДЕР. ВЫСОКОВО;NKP
850280440;"ООО ""АГРОТОРГ""";143590;ПГТ. СНЕГИРИ;NKP
850280516;"ООО ""АГРОТОРГ""";141008;Г. МЫТИЩИ;NKP
850280715;"ООО ""АГРОТОРГ""";127562;Г. МОСКВА;NKP
850280717;"ООО ""АГРОТОРГ""";127474;Г. МОСКВА;NKP
850280912;"ООО ""АГРОТОРГ""";125212;Г. МОСКВА;NKP
850281004;"ООО ""АГРОТОРГ""";141504;Г. СОЛНЕЧНОГОРСК;NKP
850281005;"ООО ""АГРОТОРГ""";125183;Г. МОСКВА;NKP
850281006;"ООО ""АГРОТОРГ""";129337;Г. МОСКВА;NKP
850281391;"ООО ""АГРОТОРГ""";141407;Г. ХИМКИ;NKP
850281634;"ООО ""АГРОТОРГ""";105203;Г. МОСКВА;NKP
850281758;"ООО ""АГРОТОРГ""";107140;Г. МОСКВА;NKP
850281789;"ООО ""АГРОТОРГ""";143560;ПОС. РУМЯНЦЕВО;NKP
850281795;"ООО ""АГРОТОРГ""";124617;Г. ЗЕЛЕНОГРАД Г.МОСКВА;NKP
850281796;"ООО ""АГРОТОРГ""";141011;Г. МЫТИЩИ;NKP
850281940;"ООО ""АГРОТОРГ""";141401;Г. ХИМКИ;NKP
850282372;"ООО ""АГРОТОРГ""";141570;РП МЕНДЕЛЕЕВО Г. СОЛНЕЧНОГ;NKP
850283729;"ООО ""АГРОТОРГ""";141302;Г. СЕРГИЕВ ПОСАД;NKP
850283749;"ООО ""АГРОТОРГ""";127018;Г. МОСКВА;NKP
850283750;"ООО ""АГРОТОРГ""";143581;С. ПАВЛОВСКАЯ СЛОБОДА;NKP
850283752;"ООО ""АГРОТОРГ""";121601;Г. МОСКВА;NKP
850284190;"ООО ""АГРОТОРГ""";127474;Г. МОСКВА;NKP
850284191;"ООО ""АГРОТОРГ""";129337;Г. МОСКВА;NKP
850284506;"ООО ""АГРОТОРГ""";141075;Г. КОРОЛЕВ;NKP
850284922;"ООО ""АГРОТОРГ""";170002;Г. ТВЕРЬ;NKP
850285007;"ООО ""АГРОТОРГ""";143515;ДЕР. КРЮЧКОВО;NKP
850285063;"ООО ""АГРОТОРГ""";123060;Г. МОСКВА;NKP
850285064;"ООО ""АГРОТОРГ""";143500;ДЕР. АНДРЕЕВСКОЕ;NKP
850285065;"ООО ""АГРОТОРГ""";141147;РП ФРЯНОВО;NKP
850285277;"ООО ""АГРОТОРГ""";141138;ПОС. ЛИТВИНОВО;NKP
850285278;"ООО ""АГРОТОРГ""";141080;Г. КОРОЛЕВ;NKP
850285343;"ООО ""АГРОТОРГ""";141407;Г. ХИМКИ;NKP
850285419;"ООО ""АГРОТОРГ""";214036;Г. СМОЛЕНСК;MAS
850285563;"ООО ""АГРОТОРГ""";125284;Г. МОСКВА;NKP
850285613;"ООО ""АГРОТОРГ""";141202;Г. ПУШКИНО;NKP
850285614;"ООО ""АГРОТОРГ""";123298;Г. МОСКВА;NKP
850285615;"ООО ""АГРОТОРГ""";127349;Г. МОСКВА;NKP
